State,Location,Latitude,Longitude
Tamil Nadu,Nagapattinam,10.85,79.74
Tamil Nadu,Nagercoil,8.17899,77.43227
Tamil Nadu,Namagiripettai,11.45513,78.26818
Tamil Nadu,Namakkal,11.3,78.13
Tamil Nadu,Nambiyur,11.35811,77.32115
Tamil Nadu,Nambutalai,9.72766,79.00707
Tamil Nadu,Nandambakkam,12.97795,80.06781
Tamil Nadu,Nangavalli,11.76189,77.89093
Tamil Nadu,Nangilickondan,12.25539,79.47508
Tamil Nadu,Nanguneri,8.49326,77.65806
Tamil Nadu,Nannilam,10.87933,79.61062
Tamil Nadu,Naravarikuppam,13.19133,80.18473
Tamil Nadu,Nattam,10.22776,78.22969
Tamil Nadu,Nattarasankottai,9.86905,78.55305
Tamil Nadu,Needamangalam,10.77378,79.41875
Tamil Nadu,Neelankarai,12.9495,80.2592
Tamil Nadu,Negapatam,10.76377,79.84313
Tamil Nadu,Nellikkuppam,11.77554,79.67016
Tamil Nadu,Nilakottai,10.165,77.85024
Tamil Nadu,Nilgiris,11.46,76.64
Tamil Nadu,Odugattur,12.76793,78.88304
Tamil Nadu,Omalur,11.74099,78.04559
Tamil Nadu,Ooty,11.4134,76.69521
Tamil Nadu,Padmanabhapuram,8.24462,77.32581
Tamil Nadu,Palakkodu,12.30696,78.07022
Tamil Nadu,Palamedu,10.10501,78.11336
Tamil Nadu,Palani,10.45034,77.5209
Tamil Nadu,Palavakkam,12.9535,80.2572
Tamil Nadu,Palladam,10.99175,77.28633
Tamil Nadu,Pallappatti,10.72057,77.87951
Tamil Nadu,Pallattur,10.14609,78.80309
Tamil Nadu,Pallavaram,12.96796,80.15025
Tamil Nadu,Pallikondai,12.90518,78.9427
Tamil Nadu,Pallipattu,13.3386,79.44489
Tamil Nadu,Pallippatti,11.9399,78.40161
Tamil Nadu,Panruti,11.77662,79.55269
Tamil Nadu,Papanasam,10.92687,79.27056
Tamil Nadu,Papireddippatti,11.91774,78.36865
Tamil Nadu,Papparappatti,12.22086,78.0592
Tamil Nadu,Paramagudi,9.54633,78.5907
Tamil Nadu,Pattukkottai,10.42358,79.31949
Tamil Nadu,Pennadam,11.40389,79.24156
Tamil Nadu,Pennagaram,12.13433,77.89525
Tamil Nadu,Pennathur,12.24681,79.22592
Tamil Nadu,Peraiyur,9.73579,77.78955
Tamil Nadu,Perambalur,11.272,78.8738
Tamil Nadu,Peranamallur,12.57052,79.43332
Tamil Nadu,Peranampattu,12.9343,78.7189
Tamil Nadu,Peravurani,10.29035,79.20156
Tamil Nadu,Periyakulam,10.12268,77.54372
Tamil Nadu,Periyanayakkanpalaiyam,11.15255,76.95159
Tamil Nadu,Periyanegamam,10.74317,77.10296
Tamil Nadu,Periyapatti,10.75812,77.27087
Tamil Nadu,Periyapattinam,9.27263,78.90232
Tamil Nadu,Perundurai,11.27564,77.58794
Tamil Nadu,Perungudi,12.96095,80.24094
Tamil Nadu,Perur,10.97519,76.91292
Tamil Nadu,Pollachi,10.65825,77.0085
Tamil Nadu,Polur,12.51217,79.12405
Tamil Nadu,Ponnamaravati,10.28032,78.53601
Tamil Nadu,Ponneri,13.33868,80.19487
Tamil Nadu,Poonamalle,13.04888,80.11488
Tamil Nadu,Porur,13.03565,80.15821
Tamil Nadu,Pudukkottai,10.35,78.9
Tamil Nadu,Puduppatti,11.15217,78.21205
Tamil Nadu,Pudur,12.99801,79.14352
Tamil Nadu,Puduvayal,13.33015,80.14577
Tamil Nadu,Puliyangudi,9.17489,77.39799
Tamil Nadu,Puliyur,10.63375,78.84139
Tamil Nadu,Pullambadi,10.9411,78.91041
Tamil Nadu,Punjai Puliyampatti,11.35163,77.16671
Tamil Nadu,Rajapalaiyam,9.45296,77.55335
Tamil Nadu,Ramanathapuram,9.37158,78.83077
Tamil Nadu,Rameswaram,9.2885,79.31271
Tamil Nadu,Ranipet,12.9534749,79.2815916
Tamil Nadu,Rasipuram,11.46009,78.18635
Tamil Nadu,Saint Thomas Mount,13.00334,80.19614
Tamil Nadu,Salem,11.6537012,77.9982106
Tamil Nadu,Sathankulam,8.44164,77.91349
Tamil Nadu,Sathyamangalam,11.50526,77.23826
Tamil Nadu,Sattur,9.35592,77.92457
Tamil Nadu,Sayalkudi,9.16925,78.44702
Tamil Nadu,Seven Pagodas,12.62091,80.19331
Tamil Nadu,Sholinghur,13.1181,79.42025
Tamil Nadu,Singanallur,10.99898,77.03238
Tamil Nadu,Singapperumalkovil,12.75947,80.0075
Tamil Nadu,Sirkazhi,11.23725,79.73585
Tamil Nadu,Sirumugai,11.32137,77.00521
Tamil Nadu,Sivaganga,9.92762,78.53763
Tamil Nadu,Sivagiri,9.34461,77.42911
Tamil Nadu,Sivakasi,9.44999,77.79797
Tamil Nadu,Srimushnam,11.40118,79.40384
Tamil Nadu,Sriperumbudur,12.96763,79.94197
Tamil Nadu,Srivaikuntam,8.62931,77.91281
Tamil Nadu,Srivilliputhur,9.51272,77.63369
Tamil Nadu,Suchindram,8.15442,77.46704
Tamil Nadu,Sulur,11.02427,77.12565
Tamil Nadu,Surandai,8.97574,77.41923
Tamil Nadu,Swamimalai,10.95747,79.32931
Tamil Nadu,Tambaram,12.9246,80.12707
Tamil Nadu,Tanjore,10.78523,79.13909
Tamil Nadu,Taramangalam,11.69403,77.97035
Tamil Nadu,Tattayyangarpettai,11.12417,78.44916
Tamil Nadu,Thanjavur,10.64,79.22
Tamil Nadu,Tharangambadi,11.02764,79.85425
Tamil Nadu,Theni,9.85,77.42
Tamil Nadu,Thenkasi,8.96003,77.31525
Tamil Nadu,Thirukattupalli,10.84431,78.95647
Tamil Nadu,Thiruthani,13.17594,79.61637
Tamil Nadu,Thiruvaiyaru,10.88405,79.10362
Tamil Nadu,Thiruvallur,13.25,80.0
Tamil Nadu,Thiruvarur,10.77269,79.6368
Tamil Nadu,Thiruvidaimaruthur,10.99857,79.45227
Tamil Nadu,Thoothukudi,8.76735,78.13425
Tamil Nadu,Tindivanam,12.234,79.65551
Tamil Nadu,Tinnanur,13.11448,80.02713
Tamil Nadu,Tiruchchendur,8.49725,78.11906
Tamil Nadu,Tiruchengode,11.38016,77.89444
Tamil Nadu,Tiruchirappalli,10.97,78.65
Tamil Nadu,Tirukkoyilur,11.9662,79.20259
Tamil Nadu,Tirumullaivasal,11.23996,79.83705
Tamil Nadu,Tirunelveli,8.72742,77.6838
Tamil Nadu,Tirunelveli Kattabo,8.7927,77.57409
Tamil Nadu,Tiruppalaikudi,9.54606,78.91721
Tamil Nadu,Tirupparangunram,9.88151,78.07306
Tamil Nadu,Tiruppur,11.11541,77.35456
Tamil Nadu,Tiruppuvanam,9.82564,78.25795
Tamil Nadu,Tiruttangal,9.48333,77.83333
Tamil Nadu,Tiruvannamalai,12.51,79.09
Tamil Nadu,Tiruvottiyur,13.15823,80.30181
Tamil Nadu,Tisaiyanvilai,8.33702,77.86776
Tamil Nadu,Tondi,9.74173,79.01774
Tamil Nadu,Turaiyur,11.14968,78.5987
Tamil Nadu,Udangudi,8.42918,78.02968
Tamil Nadu,Udumalaippettai,10.58806,77.24779
Tamil Nadu,Uppiliyapuram,11.26356,78.5139
Tamil Nadu,Usilampatti,9.96936,77.78621
Tamil Nadu,Uttamapalaiyam,9.80701,77.32718
Tamil Nadu,Uttiramerur,12.61433,79.75748
Tamil Nadu,Uttukkuli,11.16892,77.45431
Tamil Nadu,V.S.K.Valasai (Dindigul-Dist.),10.31549,78.15141
Tamil Nadu,Vadakku Valliyur,8.38286,77.61221
Tamil Nadu,Vadakku Viravanallur,8.69786,77.51916
Tamil Nadu,Vadamadurai,10.44081,78.09784
Tamil Nadu,Vadippatti,10.08481,77.96113
Tamil Nadu,Valangaiman,10.89012,79.39322
Tamil Nadu,Valavanur,11.92094,79.58239
Tamil Nadu,Vallam,10.71988,79.05981
Tamil Nadu,Valparai,10.32691,76.95116
Tamil Nadu,Vandalur,12.8924,80.08079
Tamil Nadu,Vandavasi,12.50429,79.60556
Tamil Nadu,Vaniyambadi,12.68162,78.62014
Tamil Nadu,Vasudevanallur,9.24171,77.41177
Tamil Nadu,Vattalkundu,10.16069,77.75883
Tamil Nadu,Vedaraniyam,10.37208,79.85095
Tamil Nadu,Vedasandur,10.53102,77.95019
Tamil Nadu,Velankanni,10.68333,79.83333
Tamil Nadu,Vellanur,13.15804,80.10634
Tamil Nadu,Vellore,12.86,79.035
Tamil Nadu,Velur,11.10825,78.00113
Tamil Nadu,Vengavasal,12.89911,80.169
Tamil Nadu,Vettaikkaranpudur,10.56207,76.91305
Tamil Nadu,Vettavalam,12.10769,79.24516
Tamil Nadu,Vijayapuri,11.2453,77.50066
Tamil Nadu,Vikravandi,12.0369,79.54595
Tamil Nadu,Vilattikulam,9.13227,78.16635
Tamil Nadu,Villupuram,11.99,79.37
Tamil Nadu,Viraganur,11.47613,78.73553
Tamil Nadu,Virudhunagar,9.45,77.92
Tamil Nadu,Vriddhachalam,11.5183,79.32411
Tamil Nadu,Walajapet,12.9251,79.36626
Tamil Nadu,Wallajahbad,12.79041,79.82358
